Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,english_aoi_name,Address,English_Address
808,500111359,2,-1,"[(116.34868531277924, 39.99959575148657)]",,,"清华东路东侧, 距离学清路和清华东路交叉口东角150m","on the east side of Tsinghua East Road, 150m from the east corner of the junction of Xueyuan Road and Tsinghua East Road"
809,500111622,2,-1,"[(116.35161961154343, 39.999641020052714)]",,,"清华东路东侧, 距离学清路和清华东路交叉口东角400m","on the east side of Tsinghua East Road, 400m from the east corner of the junction of Xueyuan Road and Tsinghua East Road"
810,500111775,2,-1,"[(116.3325971292648, 40.004710425078265)]",,,"荷清路东侧, 距离清华东路和荷清路交叉口北角600m","on the east side of Heqing Road, 600m from the north corner of the junction of Tsinghua East Road and Heqing Road"
811,500112077,2,-1,"[(116.3095498553098, 40.01897741790141)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口北角300m","on the east side of Information Road, 300m from the north corner of the junction of Zhongguancun North Street and Information Road"
812,500112292,2,-1,"[(116.3086817289076, 40.01926901829549)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口西北角350m","on the east side of Information Road, 350m from the northwest corner of the junction of Zhongguancun North Street and Information Road"
813,500113143,2,-1,"[(116.30854879862295, 40.01903016801327)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口西北角300m","on the east side of Information Road, 300m from the northwest corner of the junction of Zhongguancun North Street and Information Road"
814,500113163,2,-1,"[(116.30868172764765, 40.01927901782718)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口西北角350m","on the east side of Information Road, 350m from the northwest corner of the junction of Zhongguancun North Street and Information Road"
815,500113214,2,-1,"[(116.35216964944924, 40.01609310327685)]",,,"京藏高速东侧, 距离清河桥和京藏高速交叉口东南角1050m","on the east side of Beijing-Tibet Expressway, 1050m from the southeast corner of the junction of Qinghe Bridge and Beijing-Tibet Expressway"
816,500113559,2,-1,"[(116.33327899766518, 39.99358333109698)]",,,"王庄路东侧, 距离清华东路和王庄路交叉口南角600m","on the east side of Wangzhuang Road, 600m from the south corner of the junction of Shuangqing Road and Wangzhuang Road"
817,500113749,2,-1,"[(116.35611961148444, 40.01329354840533)]",,,"G6辅路东侧, 距离未知路名和G6辅路交叉口北角550m","on the east side of G6 Auxiliary Road, 550m from the north corner of the junction of unknown road and G6 Auxiliary Road"
818,500114046,2,-1,"[(116.29389497740065, 39.99587596994169)]",,,"颐和园路东侧, 距离二龙闸路和颐和园路交叉口东角350m","on the east side of Yiheyuan Road, 350m from the east corner of the junction of Erlongzha Road and Yiheyuan Road"
819,500114731,2,-1,"[(116.30870355681976, 40.00440965360824)]",,,"未知路名东侧, 距离中关村北大街和未知路名交叉口南角1000m","on the east side of unknown road, 1000m from the south corner of the junction of Heqing Road and unknown road"
820,500115229,2,-1,"[(116.29384507449518, 39.995846052207675)]",,,"颐和园路东侧, 距离二龙闸路和颐和园路交叉口东角350m","on the east side of Yiheyuan Road, 350m from the east corner of the junction of Erlongzha Road and Yiheyuan Road"
821,500115361,2,-1,"[(116.31280322571718, 40.01408153556924)]",,,"中关村北大街东侧, 距离荷清路和中关村北大街交叉口北角250m","on the east side of Zhongguancun North Street, 250m from the north corner of the junction of Heqing Road and Zhongguancun North Street"
822,500115882,2,-1,"[(116.30914131750536, 40.01901860749815)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口北角300m","on the east side of Information Road, 300m from the north corner of the junction of Zhongguancun North Street and Information Road"
823,500115974,2,-1,"[(116.30866623185459, 40.00367149029305)]",,,"中关村北大街东侧, 距离荷清路和中关村北大街交叉口南角1050m","on the east side of Zhongguancun North Street, 1050m from the south corner of the junction of Heqing Road and Zhongguancun North Street"
824,500116591,2,-1,"[(116.33839455797295, 40.01764281532794)]",,,"双清路东侧, 距离双清路和双清路交叉口西南角300m","on the east side of Shuangqing Road, 300m from the southwest corner of the junction of Shuangqing Road and Shuangqing Road"
825,500116767,2,-1,"[(116.31602612171474, 40.012585476425926)]",,,"荷清路东侧, 距离中关村北大街和荷清路交叉口东角300m","on the east side of Heqing Road, 300m from the east corner of the junction of Zhongguancun North Street and Heqing Road"
826,500117404,2,-1,"[(116.30886100451559, 40.019061323359566)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口北角300m","on the east side of Information Road, 300m from the north corner of the junction of Zhongguancun North Street and Information Road"
827,500117658,2,-1,"[(116.33297863167626, 40.00470582991574)]",,,"双清路东侧, 距离林业大学北路和双清路交叉口西南角200m","on the east side of Shuangqing Road, 200m from the southwest corner of the junction of North Road of Forestry University and Shuangqing Road"
828,500117733,2,-1,"[(116.30824465175345, 40.01615458451576)]",,,"未知路名东侧, 距离北五环和未知路名交叉口东角450m","on the east side of unknown road, 450m from the east corner of the junction of North Fifth Ring Road and unknown road"
829,500118364,2,-1,"[(116.30338414931894, 40.01508853030863)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口东角400m","on the east side of unknown road, 400m from the east corner of the junction of unknown road and unknown road"
830,500118659,2,-1,"[(116.30338361184576, 40.01537886387224)]",,,"未知路名东侧, 距离信息路和未知路名交叉口西角550m","on the east side of unknown road, 550m from the west corner of the junction of Zhongguancun North Street and unknown road"
831,500118777,2,-1,"[(116.33961236091007, 40.01404077904824)]",,,"月泉路东侧, 距离学清路和月泉路交叉口西角550m","on the east side of Yuequan Road, 550m from the west corner of the junction of Xueqing Road and Yuequan Road"
832,500119058,2,-1,"[(116.30521920458263, 40.01947536422667)]",,,"未知路名东侧, 距离信息路和未知路名交叉口西北角400m","on the east side of unknown road, 400m from the northwest corner of the junction of Zhongguancun North Street and unknown road"
833,500119336,2,-1,"[(116.30888131344341, 40.01908865636357)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口北角300m","on the east side of Information Road, 300m from the north corner of the junction of Zhongguancun North Street and Information Road"
834,500119452,2,-1,"[(116.30930035994432, 40.0193378656006)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口北角350m","on the east side of Information Road, 350m from the north corner of the junction of Zhongguancun North Street and Information Road"
835,500119469,2,-1,"[(116.30615868329171, 40.0164940971815)]",,,"北五环东侧, 距离未知路名和北五环交叉口西角650m","on the east side of North Fifth Ring Road, 650m from the west corner of the junction of unknown road and North Fifth Ring Road"
836,500119500,2,-1,"[(116.32870940063422, 39.99350197655716)]",,,"双清路东侧, 距离中关村东路和双清路交叉口东角50m","on the east side of Shuangqing Road, 50m from the east corner of the junction of Zhongguancun East Road and Shuangqing Road"
837,500119639,2,-1,"[(116.34754924709962, 40.01517811519838)]",,,"学清路东侧, 距离月泉路和学清路交叉口东北角100m","on the east side of Xueqing Road, 100m from the northeast corner of the junction of Yuequan Road and Xueqing Road"
838,500119902,2,-1,"[(116.3526453014454, 40.01824857631495)]",,,"G6辅路东侧, 距离域清街和G6辅路交叉口北角150m","on the east side of G6 Auxiliary Road, 150m from the north corner of the junction of Yuqing Street and G6 Auxiliary Road"
839,500119916,2,-1,"[(116.34017067674634, 40.017769603041344)]",,,"双清路东侧, 距离双清路和双清路交叉口西南角250m","on the east side of Shuangqing Road, 250m from the southwest corner of the junction of Shuangqing Road and Shuangqing Road"
840,500120290,2,-1,"[(116.33717060520276, 40.01698088587198)]",,,"双清路东侧, 距离双清路和双清路交叉口西南角400m","on the east side of Shuangqing Road, 400m from the southwest corner of the junction of Shuangqing Road and Shuangqing Road"
841,500120388,2,-1,"[(116.33268893653387, 40.00455396447219)]",,,"双清路东侧, 距离林业大学北路和双清路交叉口西南角250m","on the east side of Shuangqing Road, 250m from the southwest corner of the junction of North Road of Forestry University and Shuangqing Road"
842,500120511,2,-1,"[(116.30578859063654, 40.014674552429696)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口东角600m","on the east side of unknown road, 600m from the east corner of the junction of unknown road and unknown road"
843,500120760,2,-1,"[(116.35129649734698, 40.019066476107625)]",,,"G6辅路东侧, 距离域清街和G6辅路交叉口北角300m","on the east side of G6 Auxiliary Road, 300m from the north corner of the junction of Yuqing Street and G6 Auxiliary Road"
844,500121255,2,-1,"[(116.3042756001164, 40.01384213051984)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口东角450m","on the east side of unknown road, 450m from the east corner of the junction of unknown road and unknown road"
845,500121349,2,-1,"[(116.3576390599357, 39.99690207011764)]",,,"志新西路东侧, 距离清华东路和志新西路交叉口南角300m","on the east side of Zhixin West Road, 300m from the south corner of the junction of Tsinghua East Road and Zhixin West Road"
846,500121511,2,-1,"[(116.35849718779191, 40.00013071458639)]",,,"G6辅路东侧, 距离未知路名和G6辅路交叉口西南角50m","on the east side of G6 Auxiliary Road, 50m from the southwest corner of the junction of unknown road and G6 Auxiliary Road"
847,500121515,2,-1,"[(116.3095498553098, 40.01897741790141)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口北角300m","on the east side of Information Road, 300m from the north corner of the junction of Zhongguancun North Street and Information Road"
848,500121999,2,-1,"[(116.30474050907705, 40.01722633678704)]",,,"北五环东侧, 距离未知路名和北五环交叉口西角750m","on the east side of North Fifth Ring Road, 750m from the west corner of the junction of unknown road and North Fifth Ring Road"
849,500122179,2,-1,"[(116.3518395780433, 39.99663080260813)]",,,"清华东路东侧, 距离学清路和清华东路交叉口东南角400m","on the east side of Tsinghua East Road, 400m from the southeast corner of the junction of Xueyuan Road and Tsinghua East Road"
850,500122288,2,-1,"[(116.30571544275402, 40.01476079869466)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口东角600m","on the east side of unknown road, 600m from the east corner of the junction of unknown road and unknown road"
851,500122349,2,-1,"[(116.33226025068805, 40.00184488934068)]",,,"双清路东侧, 距离双清路和双清路交叉口西南角150m","on the east side of Shuangqing Road, 150m from the southwest corner of the junction of Shuangqing Road and Shuangqing Road"
852,500122366,2,-1,"[(116.29719606931062, 40.01639959107182)]",,,"北五环东侧, 距离未知路名和北五环交叉口西角1350m","on the east side of North Fifth Ring Road, 1350m from the west corner of the junction of unknown road and North Fifth Ring Road"
