Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,english_aoi_name,Address
11190,500124491,2,-1,"[(116.37678653700188, 39.97135140625233)]",,,"裕民路东侧, 距离裕民西路和裕民路交叉口东北角50m以内"
11191,500124516,2,-1,"[(116.36687773264683, 39.97353106322087)]",,,"北土城西路东侧, 距离未知路名和北土城西路交叉口东南角200m"
11192,500124529,2,-1,"[(116.30745931068849, 39.98033297027886)]",,,"善缘街东侧, 距离未知路名和善缘街交叉口东北角250m"
11193,500124573,2,-1,"[(116.36399128823653, 39.97799434685035)]",,,"花园东路东侧, 距离未知路名和花园东路交叉口北角200m"
11194,500124576,2,-1,"[(116.37680714924288, 39.966411586691244)]",,,"北三环东侧, 距离北三环和北三环交叉口东角100m"
11195,500124582,2,-1,"[(116.33743396377743, 39.96024698977035)]",,,"四道口路东侧, 距离北三环西路和四道口路交叉口东南角800m"
11196,500124584,2,-1,"[(116.3378229671734, 39.96135623505536)]",,,"四道口路东侧, 距离交大东路和四道口路交叉口北角500m"
11197,500124587,2,-1,"[(116.3487795543462, 39.96483702683748)]",,,"西土城路东侧, 距离未知路名和西土城路交叉口北角100m"
11198,500124591,2,-1,"[(116.3704635442972, 39.96991728472898)]",,,"G6辅路东侧, 距离未知路名和G6辅路交叉口西南角200m"
11199,500124594,2,-1,"[(116.34415762105881, 39.97524440637436)]",,,"知春路东侧, 距离西土城路和知春路交叉口西角250m"
11200,500124613,2,-1,"[(116.27563935281988, 40.02995999120136)]",,,"竹园中街东侧, 距离马连洼北路和竹园中街交叉口南角250m"
11201,500124621,2,-1,"[(116.28974538327763, 39.97279347193578)]",,,"巴沟路东侧, 距离蓝靛厂北路和巴沟路交叉口东角800m"
11202,500124634,2,-1,"[(116.2636509729917, 40.022567873705974)]",,,"黑山扈路东侧, 距离黑山扈路和黑山扈路交叉口东北角100m"
11203,500124669,2,-1,"[(116.34535339476216, 40.02822001998131)]",,,"龙岗路东侧, 距离未知路名和龙岗路交叉口东角200m"
11204,500124686,2,-1,"[(116.30394175649687, 39.97614486544751)]",,,"彩和坊路东侧, 距离海淀南路和彩和坊路交叉口东北角150m"
11205,500124700,2,-1,"[(116.30057587378536, 39.96417599004627)]",,,"万泉河路东侧, 距离未知路名和万泉河路交叉口西南角50m以内"
11206,500124723,2,-1,"[(116.33391688171925, 39.96048162450587)]",,,"四道口路东侧, 距离北三环西路和四道口路交叉口南角550m"
11207,500124749,2,-1,"[(116.39428356816131, 39.97070040261612)]",,,"安贞路东侧, 距离安贞路和安贞路交叉口南角400m"
11208,500124780,2,-1,"[(116.36929907706534, 39.96972744585706)]",,,"北三环中路东侧, 距离未知路名和北三环中路交叉口北角50m"
11209,500124788,2,-1,"[(116.37230229277243, 39.96272572984199)]",,,"德胜门外大街东侧, 距离德胜门外大街和德胜门外大街交叉口西南角200m"
11210,500124800,2,-1,"[(116.33182503898645, 39.971886955871035)]",,,"大钟寺东路东侧, 距离知春路和大钟寺东路交叉口南角350m"
11211,500124810,2,-1,"[(116.31033338520686, 39.97727775797485)]",,,"丹棱街东侧, 距离海淀中街和丹棱街交叉口东角450m"
11212,500124828,2,-1,"[(116.30834955906752, 39.96295202442002)]",,,"北三环西路东侧, 距离未知路名和北三环西路交叉口东角100m"
11213,500124843,2,-1,"[(116.3660918661904, 39.96601187752343)]",,,"北三环中路东侧, 距离未知路名和北三环中路交叉口东南角50m"
11214,500124844,2,-1,"[(116.26221044253391, 40.01878491823683)]",,,"天秀路东侧, 距离黑山扈路和天秀路交叉口东南角100m"
11215,500124852,2,-1,"[(116.36357565647026, 39.96943219759721)]",,,"北太平庄路东侧, 距离未知路名和北太平庄路交叉口南角550m"
11216,500124879,2,-1,"[(116.35219766869731, 40.02707099043101)]",,,"龙岗路东侧, 距离永泰中路和龙岗路交叉口南角50m以内"
11217,500124897,2,-1,"[(116.3320970928315, 40.029603908201345)]",,,"清河中街东侧, 距离未知路名和清河中街交叉口西角750m"
11218,500124899,2,-1,"[(116.33420084209473, 39.96271286598286)]",,,"四道口路东侧, 距离交大东路和四道口路交叉口西北角850m"
11219,500124918,2,-1,"[(116.3270034816614, 39.992185291109095)]",,,"中关村东路东侧, 距离双清路和中关村东路交叉口南角150m"
11220,500124920,2,-1,"[(116.33150529065507, 39.97067917365588)]",,,"大钟寺东路东侧, 距离知春路和大钟寺东路交叉口南角450m"
11221,500124934,2,-1,"[(116.29016478639973, 39.97169287147952)]",,,"万柳中路东侧, 距离万泉庄路和万柳中路交叉口北角500m"
11222,500124937,2,-1,"[(116.34772344671164, 40.029245973670555)]",,,"龙岗路东侧, 距离永泰中路和龙岗路交叉口西角350m"
11223,500124944,2,-1,"[(116.35963915130964, 39.96984037997276)]",,,"花园路东侧, 距离北土城西路和花园路交叉口南角550m"
11224,500124950,2,-1,"[(116.338072539957, 39.960405817809246)]",,,"四道口路东侧, 距离交大东路和四道口路交叉口北角400m"
11225,500124981,2,-1,"[(116.35852157659609, 39.965422109524155)]",,,"北三环东侧, 距离北三环和北三环交叉口东南角100m"
11226,500124993,2,-1,"[(116.35877586915024, 39.96600274591617)]",,,"北三环东侧, 距离北三环和北三环交叉口东角100m"
11227,500124997,2,-1,"[(116.36966792036593, 39.96950014840974)]",,,"北三环中路东侧, 距离未知路名和北三环中路交叉口北角50m"
11228,500124998,2,-1,"[(116.36652865572043, 39.970071606625304)]",,,"北太平庄路东侧, 距离未知路名和北太平庄路交叉口东北角350m"
11229,500125029,2,-1,"[(116.27149518163583, 40.021164907449545)]",,,"天秀路东侧, 距离农大南路和天秀路交叉口西角350m"
11230,500125039,2,-1,"[(116.27655245239164, 39.99612047792302)]",,,"未知路名东侧, 距离宫门前街和未知路名交叉口东南角50m以内"
11231,500125046,2,-1,"[(116.30064539880173, 39.96682576310962)]",,,"万泉河路东侧, 距离未知路名和万泉河路交叉口东南角500m"
11232,500125051,2,-1,"[(116.3639262525088, 39.98164650626484)]",,,"花园东路东侧, 距离龙翔路和花园东路交叉口北角100m"
11233,500125080,2,-1,"[(116.2813990429833, 40.01490345433249)]",,,"圆明园西路东侧, 距离未知路名和圆明园西路交叉口东北角50m以内"
11234,500125082,2,-1,"[(116.36333067142276, 39.99057465848132)]",,,"志新东路东侧, 距离北四环中路和志新东路交叉口北角450m"
11235,500125098,2,-1,"[(116.30054436780591, 39.97666554489161)]",,,"苏州街东侧, 距离海淀南路和苏州街交叉口北角250m"
11236,500125108,2,-1,"[(116.34661723888495, 40.0275990884539)]",,,"永泰庄西路东侧, 距离龙岗路和永泰庄西路交叉口南角100m"
11237,500125115,2,-1,"[(116.31806012566413, 39.99055197968517)]",,,"中关村北二街东侧, 距离成府路和中关村北二街交叉口东角200m"
11238,500125124,2,-1,"[(116.31613431139948, 39.99035349618942)]",,,"中关村北二街东侧, 距离成府路和中关村北二街交叉口东南角50m以内"
11239,500125130,2,-1,"[(116.37079316771924, 39.96518657148705)]",,,"北三环中路东侧, 距离未知路名和北三环中路交叉口南角50m以内"
11240,500125133,2,-1,"[(116.35852162370206, 39.96505212417576)]",,,"北三环东侧, 距离北三环和北三环交叉口东南角100m"
11241,500125164,2,-1,"[(116.33307243875439, 39.97824427838001)]",,,"大运村路东侧, 距离未知路名和大运村路交叉口南角650m"
11242,500125175,2,-1,"[(116.30255170210114, 39.96495247677539)]",,,"万泉河路东侧, 距离未知路名和万泉河路交叉口东北角50m"
11243,500125185,2,-1,"[(116.30486725594743, 39.96152845841743)]",,,"北三环西路东侧, 距离未知路名和北三环西路交叉口东角50m"
11244,500125198,2,-1,"[(116.31033338520686, 39.97727775797485)]",,,"丹棱街东侧, 距离海淀中街和丹棱街交叉口东角450m"
11245,500125204,2,-1,"[(116.34426083520289, 40.02683196526407)]",,,"清河桥东侧, 距离未知路名和清河桥交叉口西北角250m"
11246,500125206,2,-1,"[(116.30312323041451, 40.02273898342242)]",,,"农大南路东侧, 距离树村路和农大南路交叉口东角650m"
11247,500125210,2,-1,"[(116.3774459870493, 39.96997926465895)]",,,"裕民西路东侧, 距离裕民路和裕民西路交叉口东南角150m"
11248,500125219,2,-1,"[(116.33334763736475, 39.96909267327109)]",,,"大钟寺东路东侧, 距离北三环西路和大钟寺东路交叉口北角300m"
11249,500125223,2,-1,"[(116.33805236077194, 39.962165784703465)]",,,"四道口路东侧, 距离交大东路和四道口路交叉口北角550m"
11250,500125227,2,-1,"[(116.34190392747695, 39.96298883752117)]",,,"北三环东侧, 距离未知路名和北三环交叉口东南角300m"
11251,500125234,2,-1,"[(116.39484365407863, 39.962621878602384)]",,,"黄寺大街东侧, 距离青年沟路和黄寺大街交叉口西角600m"
11252,500125242,2,-1,"[(116.32734347768857, 39.98605489649618)]",,,"东升南路东侧, 距离中关村东路和东升南路交叉口东角50m以内"
11253,500125248,2,-1,"[(116.30039271249734, 39.9766768591071)]",,,"苏州街东侧, 距离海淀南路和苏州街交叉口北角250m"
11254,500125278,2,-1,"[(116.26698958454725, 40.02024919864833)]",,,"天秀路东侧, 距离农大南路和天秀路交叉口西角750m"
11255,500125288,2,-1,"[(116.34548274391115, 40.02786421270001)]",,,"龙岗路东侧, 距离未知路名和龙岗路交叉口东角200m"
11256,500125312,2,-1,"[(116.26105626952966, 40.00056461856462)]",,,"玉泉山路东侧, 距离北坞村路和玉泉山路交叉口东北角2250m"
11257,500125333,2,-1,"[(116.34292191560247, 39.96184709241755)]",,,"西土城路东侧, 距离未知路名和西土城路交叉口西南角200m"
11258,500125337,2,-1,"[(116.33511881640584, 39.962481167503654)]",,,"四道口路东侧, 距离交大东路和四道口路交叉口西北角750m"
11259,500125350,2,-1,"[(116.26746630691378, 39.96315120130265)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口东角350m"
11260,500125376,2,-1,"[(116.30577349314548, 39.97603623278024)]",,,"海淀中街东侧, 距离海淀南路和海淀中街交叉口北角150m"
11261,500125400,2,-1,"[(116.30037470977024, 39.976695839733324)]",,,"苏州街东侧, 距离海淀南路和苏州街交叉口北角250m"
11262,500125422,2,-1,"[(116.33222973563785, 39.96046245598009)]",,,"皂君庙路东侧, 距离学院南路和皂君庙路交叉口东北角400m"
11263,500125426,2,-1,"[(116.35063604139933, 39.9799871672962)]",,,"花园北路东侧, 距离学院路和花园北路交叉口东角200m"
11264,500125432,2,-1,"[(116.37535720282598, 39.972468058947186)]",,,"京藏高速东侧, 距离未知路名和京藏高速交叉口北角450m"
11265,500125434,2,-1,"[(116.31637323102724, 40.029304031731606)]",,,"上地南路东侧, 距离上地东二路和上地南路交叉口东角300m"
11266,500125448,2,-1,"[(116.3005293547712, 39.97992279592827)]",,,"苏州街东侧, 距离丹棱街和苏州街交叉口北角200m"
11267,500125450,2,-1,"[(116.33356474870861, 39.962176206444866)]",,,"四道口路东侧, 距离北三环西路和四道口路交叉口南角400m"
11268,500125495,2,-1,"[(116.28540692064404, 40.018467934716895)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口西南角50m"
11269,500125507,2,-1,"[(116.30046463348792, 39.9758457172256)]",,,"苏州街东侧, 距离海淀南路和苏州街交叉口北角150m"
11270,500125530,2,-1,"[(116.2615836067613, 40.019413418956105)]",,,"天秀路东侧, 距离黑山扈路和天秀路交叉口东角50m"
11271,500125558,2,-1,"[(116.29589159956085, 39.97375615177081)]",,,"海淀南路东侧, 距离苏州街和海淀南路交叉口西角350m"
11272,500125568,2,-1,"[(116.30085141958641, 39.96172685631689)]",,,"万泉河路东侧, 距离未知路名和万泉河路交叉口南角300m"
11273,500125598,2,-1,"[(116.32155759198717, 39.979786266535314)]",,,"中关村南三街东侧, 距离北四环西路和中关村南三街交叉口南角500m"
11274,500125603,2,-1,"[(116.33865123650719, 39.96069475446942)]",,,"四道口路东侧, 距离交大东路和四道口路交叉口北角400m"
11275,500125609,2,-1,"[(116.30330401606373, 40.01425250516683)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口东角400m"
11276,500125619,2,-1,"[(116.3704148160389, 39.96042771235277)]",,,"德胜门外大街东侧, 距离未知路名和德胜门外大街交叉口西南角200m"
11277,500125628,2,-1,"[(116.30444101012917, 39.97552429437936)]",,,"海淀中街东侧, 距离丹棱街和海淀中街交叉口南角200m"
11278,500125648,2,-1,"[(116.28285142242942, 40.01429168541134)]",,,"未知路名东侧, 距离北五环和未知路名交叉口西角650m"
11279,500125681,2,-1,"[(116.30106296485762, 39.979384526735465)]",,,"彩和坊路东侧, 距离未知路名和彩和坊路交叉口西南角150m"
11280,500125713,2,-1,"[(116.32462060802263, 39.97921739835779)]",,,"中关村南路东侧, 距离中关村南三街和中关村南路交叉口东角250m"
11281,500125714,2,-1,"[(116.3005728314943, 39.979020985679405)]",,,"苏州街东侧, 距离丹棱街和苏州街交叉口北角100m"
11282,500125742,2,-1,"[(116.3383132122156, 40.02961238679144)]",,,"清河中街东侧, 距离未知路名和清河中街交叉口西角200m"
11283,500125757,2,-1,"[(116.37232442365868, 39.96875927751769)]",,,"未知路名东侧, 距离G6辅路和未知路名交叉口西北角100m"
11284,500125803,2,-1,"[(116.36429968599106, 39.98696359681643)]",,,"北四环中路东侧, 距离未知路名和北四环中路交叉口西角500m"
11285,500125829,2,-1,"[(116.26503729564057, 40.01347584507765)]",,,"黑山扈路东侧, 距离未知路名和黑山扈路交叉口东北角300m"
11286,500125833,2,-1,"[(116.2996556318432, 39.981086923904776)]",,,"北四环西路东侧, 距离未知路名和北四环西路交叉口东南角150m"
11287,500125904,2,-1,"[(116.30947002006371, 40.019067562413255)]",,,"信息路东侧, 距离未知路名和信息路交叉口北角300m"
11288,500125913,2,-1,"[(116.29010478402766, 39.97255292946615)]",,,"万柳中路东侧, 距离万泉庄路和万柳中路交叉口北角600m"
11289,500125919,2,-1,"[(116.29930748662223, 39.9717878888185)]",,,"苏州街东侧, 距离海淀南路和苏州街交叉口南角250m"
11290,500125928,2,-1,"[(116.30025461959949, 39.97935594113101)]",,,"苏州街东侧, 距离丹棱街和苏州街交叉口北角150m"
11291,500125960,2,-1,"[(116.35742550706992, 40.027580974994464)]",,,"清河路东侧, 距离永泰中路和清河路交叉口东角450m"
11292,500125985,2,-1,"[(116.37148242562849, 39.96911628193837)]",,,"未知路名东侧, 距离G6辅路和未知路名交叉口西北角150m"
11293,500125989,2,-1,"[(116.30476572382382, 39.97541808706538)]",,,"海淀中街东侧, 距离丹棱街和海淀中街交叉口南角200m"
11294,500126001,2,-1,"[(116.29163993988345, 39.989369851255155)]",,,"新建宫门路东侧, 距离万泉河路和新建宫门路交叉口西北角100m"
11295,500126015,2,-1,"[(116.29889822847582, 39.97241856838774)]",,,"苏州街东侧, 距离海淀南路和苏州街交叉口西南角200m"
11296,500126018,2,-1,"[(116.27157603671901, 40.023423586493436)]",,,"圆明园西路东侧, 距离未知路名和圆明园西路交叉口西南角50m"
11297,500126035,2,-1,"[(116.33892416890767, 39.99613511339087)]",,,"清华东路东侧, 距离王庄路和清华东路交叉口东南角400m"
11298,500126054,2,-1,"[(116.30094453138905, 39.981938657264664)]",,,"海淀大街东侧, 距离彩和坊路和海淀大街交叉口西北角100m"
11299,500126069,2,-1,"[(116.2783287407935, 40.00730785498502)]",,,"圆明园西路东侧, 距离圆明园西路和圆明园西路交叉口西南角100m"
11300,500126092,2,-1,"[(116.34262154400614, 39.96192538586962)]",,,"西土城路东侧, 距离未知路名和西土城路交叉口西南角200m"
11301,500126102,2,-1,"[(116.26345911514407, 39.97152193429315)]",,,"未知路名东侧, 距离北坞村路和未知路名交叉口西北角300m"
11302,500126111,2,-1,"[(116.30374776693516, 39.97630988521995)]",,,"彩和坊路东侧, 距离海淀南路和彩和坊路交叉口北角200m"
11303,500126113,2,-1,"[(116.36611885524347, 39.972981970193864)]",,,"北太平庄路东侧, 距离未知路名和北太平庄路交叉口北角650m"
11304,500126117,2,-1,"[(116.30881567750563, 40.01558134776093)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口东角850m"
